PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3
728,1,19.89558112671213,0,0,7.7375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
729,0,25.0,1,0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
730,0,25.0,1,0,7.925,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
731,1,29.0,0,0,211.3375,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
732,0,11.0,0,0,18.7875,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
733,0,35.05181756856166,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
734,0,23.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
735,0,23.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
736,0,28.5,0,0,16.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
737,0,48.0,1,3,34.375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
738,1,35.0,0,0,512.3292,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
739,0,27.947206162930836,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
740,0,27.947206162930836,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
741,1,38.4266317501942,0,0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
742,0,36.0,1,0,78.85,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
743,1,21.0,2,2,262.375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
744,0,24.0,1,0,16.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
745,1,31.0,0,0,7.925,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
746,0,70.0,1,1,71.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
747,0,16.0,1,1,20.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
748,1,30.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
749,0,19.0,1,0,53.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
750,0,31.0,0,0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
751,1,4.0,1,1,23.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
752,1,6.0,0,1,12.475,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
753,0,33.0,0,0,9.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
754,0,23.0,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
755,1,48.0,1,2,65.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
756,1,0.67,1,1,14.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
757,0,28.0,0,0,7.7958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
758,0,18.0,0,0,11.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
759,0,34.0,0,0,8.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
760,1,33.0,0,0,86.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
761,0,24.33696696428572,0,0,14.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
762,0,41.0,0,0,7.125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
763,1,20.0,0,0,7.2292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
764,1,36.0,1,2,120.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
765,0,16.0,0,0,7.775,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
766,1,51.0,1,0,77.9583,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
767,0,39.1629023809524,0,0,39.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
768,0,30.5,0,0,7.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
769,0,33.54315507564331,1,0,24.15,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
770,0,32.0,0,0,8.3625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
771,0,24.0,0,0,9.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
772,0,48.0,0,0,7.8542,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
773,0,57.0,0,0,10.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
774,0,29.518205142080145,0,0,7.225,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
775,1,54.0,1,3,23.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
776,0,18.0,0,0,7.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
777,0,35.29582429902352,0,0,7.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
778,1,5.0,0,0,12.475,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
779,0,19.89558112671213,0,0,7.7375,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
780,1,43.0,0,1,211.3375,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
781,1,13.0,0,0,7.2292,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,1,17.0,1,0,57.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
783,0,29.0,0,0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
784,0,16.127950198412705,1,2,23.45,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
785,0,25.0,0,0,7.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
786,0,25.0,0,0,7.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
787,1,18.0,0,0,7.4958,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
788,0,8.0,4,1,29.125,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
789,1,1.0,1,2,20.575,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
790,0,46.0,0,0,79.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
791,0,35.29582429902352,0,0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
792,0,16.0,0,0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
793,0,10.869866956654466,8,2,69.55,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
794,0,50.38328427128426,0,0,30.6958,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
795,0,25.0,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
796,0,39.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
797,1,49.0,0,0,25.9292,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
798,1,31.0,0,0,8.6833,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
799,0,30.0,0,0,7.2292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
800,0,30.0,1,1,24.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
801,0,34.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
802,1,31.0,1,1,26.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
803,1,11.0,1,2,120.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
804,1,0.42,0,1,8.5167,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
805,1,27.0,0,0,6.975,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
806,0,31.0,0,0,7.775,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
807,0,39.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
808,0,18.0,0,0,7.775,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
809,0,39.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
810,1,33.0,1,0,53.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
811,0,26.0,0,0,7.8875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
812,0,39.0,0,0,24.15,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
813,0,35.0,0,0,10.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
814,0,6.0,4,2,31.275,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
815,0,30.5,0,0,8.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
816,0,38.83477483766232,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
817,0,23.0,0,0,7.925,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
818,0,31.0,1,1,37.0042,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
819,0,43.0,0,0,6.45,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
820,0,10.0,3,2,27.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
821,1,52.0,1,1,93.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
822,1,27.0,0,0,8.6625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
823,0,38.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
824,1,27.0,0,1,12.475,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
825,0,2.0,4,1,39.6875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
826,0,35.10103453629703,0,0,6.95,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
827,0,29.56889808802305,0,0,56.4958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
828,1,1.0,0,2,37.0042,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
829,1,35.29582429902352,0,0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
830,1,62.0,0,0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
831,1,15.0,1,0,14.4542,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
832,1,0.83,1,1,18.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
833,0,22.876306861888096,0,0,7.2292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
834,0,23.0,0,0,7.8542,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
835,0,18.0,0,0,8.3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
836,1,39.0,1,1,83.1583,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
837,0,21.0,0,0,8.6625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
838,0,30.70572677927052,0,0,8.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
839,1,32.0,0,0,56.4958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
840,1,50.910950126262655,0,0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
841,0,20.0,0,0,7.925,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
842,0,16.0,0,0,10.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
843,1,30.0,0,0,31.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
844,0,34.5,0,0,6.4375,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
845,0,17.0,0,0,8.6625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
846,0,42.0,0,0,7.55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
847,0,10.869866956654466,8,2,69.55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
848,0,35.0,0,0,7.8958,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
849,0,28.0,0,1,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
850,1,43.96476448412697,1,0,89.1042,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
851,0,4.0,4,2,31.275,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
852,0,74.0,0,0,7.775,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
853,0,9.0,1,1,15.2458,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
854,1,16.0,0,1,39.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
855,0,44.0,1,0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
856,1,18.0,0,1,9.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
857,1,45.0,1,1,164.8667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
858,1,51.0,0,0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
859,1,24.0,0,3,19.2583,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
860,0,22.876306861888096,0,0,7.2292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
861,0,41.0,2,0,14.1083,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
862,0,21.0,1,0,11.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
863,1,48.0,0,0,25.9292,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
864,0,10.869866956654466,8,2,69.55,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
865,0,24.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
866,1,42.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
867,1,27.0,1,0,13.8583,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
868,0,31.0,0,0,50.4958,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
869,0,25.977889156023696,0,0,9.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
870,1,4.0,1,1,11.1333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
871,0,26.0,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
872,1,47.0,1,1,52.5542,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
873,0,33.0,0,0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
874,0,47.0,0,0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
875,1,28.0,1,0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
876,1,15.0,0,0,7.225,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
877,0,20.0,0,0,9.8458,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
878,0,19.0,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
879,0,27.947206162930836,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
880,1,56.0,0,1,83.1583,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
881,1,25.0,0,1,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
882,0,33.0,0,0,7.8958,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
883,0,22.0,0,0,10.5167,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
884,0,28.0,0,0,10.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
885,0,25.0,0,0,7.05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
886,0,39.0,0,5,29.125,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
887,0,27.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
888,1,19.0,0,0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
889,0,16.127950198412705,1,2,23.45,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
890,1,26.0,0,0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
891,0,32.0,0,0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
